run_id,depth,node_count,edge_count,edge_p50,edge_p90,edge_p99,vol_p50,vol_p90,vol_p99
sample_size_d4_N50000_a10_t200000_F0_rep1,11,2048,16384,0.112146,0.218837,0.240355,6.47097e-08,1.16069e-07,1.84965e-07
sample_size_d4_N50000_a10_t200000_F0_rep1,12,4096,32768,0.0977387,0.119656,0.142796,7.24056e-09,1.84316e-08,3.55058e-08
sample_size_d4_N50000_a10_t200000_F0_rep1,13,8192,65536,0.068726,0.105457,0.132242,2.3675e-10,1.32018e-09,4.54364e-09
sample_size_d4_N50000_a10_t200000_F0_rep1,14,16384,131072,0.0227981,0.0673763,0.108632,1.92176e-14,3.27142e-12,7.32918e-11
sample_size_d4_N50000_a10_t200000_F0_rep1,15,17233,137864,0.0,0.0,0.0,0.0,0.0,0.0
sample_size_d4_N50000_a10_t200000_F0_rep2,0,1,8,0.931548,0.931555,0.931555,0.567029,0.567029,0.567029
sample_size_d4_N50000_a10_t200000_F0_rep2,1,2,16,0.931471,0.931539,0.931545,0.141715,0.142537,0.142722
sample_size_d4_N50000_a10_t200000_F0_rep2,2,4,32,0.700481,0.931492,0.931545,0.0351504,0.0359626,0.0362487
sample_size_d4_N50000_a10_t200000_F0_rep2,3,8,64,0.467142,0.93125,0.9315,0.00884232,0.00903338,0.00911342
sample_size_d4_N50000_a10_t200000_F0_rep2,4,16,128,0.465663,0.469174,0.477507,0.00219274,0.00228594,0.00237663
sample_size_d4_N50000_a10_t200000_F0_rep2,5,32,256,0.463826,0.46869,0.47973,0.000550447,0.000579293,0.000608963
sample_size_d4_N50000_a10_t200000_F0_rep2,6,64,512,0.346084,0.466936,0.478653,0.000134136,0.000146959,0.000161743
sample_size_d4_N50000_a10_t200000_F0_rep2,7,128,1024,0.234021,0.464256,0.478546,3.33366e-05,3.68605e-05,4.06949e-05
sample_size_d4_N50000_a10_t200000_F0_rep2,8,256,2048,0.230251,0.240314,0.251755,7.94755e-06,9.42777e-06,1.11243e-05
sample_size_d4_N50000_a10_t200000_F0_rep2,9,512,4096,0.224395,0.237813,0.249145,1.81278e-06,2.33861e-06,2.93443e-06
sample_size_d4_N50000_a10_t200000_F0_rep2,10,1024,8192,0.167045,0.232573,0.246233,3.79941e-07,5.62377e-07,7.53024e-07
sample_size_d4_N50000_a10_t200000_F0_rep2,11,2048,16384,0.112328,0.219191,0.241343,6.56373e-08,1.16654e-07,1.89835e-07
sample_size_d4_N50000_a10_t200000_F0_rep2,12,4096,32768,0.0974789,0.11999,0.143384,7.15664e-09,1.86353e-08,3.63738e-08
sample_size_d4_N50000_a10_t200000_F0_rep2,13,8192,65536,0.0683459,0.105522,0.132268,2.30798e-10,1.39981e-09,4.39273e-09
sample_size_d4_N50000_a10_t200000_F0_rep2,14,16384,131072,0.0229005,0.0674841,0.109484,2.12568e-14,3.50513e-12,7.92469e-11
sample_size_d4_N50000_a10_t200000_F0_rep2,15,17233,137864,0.0,0.0,0.0,0.0,0.0,0.0
sample_size_d4_N50000_a10_t200000_F1_rep0,0,1,8,0.990238,0.99392,0.994788,0.920249,0.920249,0.920249
sample_size_d4_N50000_a10_t200000_F1_rep0,1,2,16,0.984924,0.991179,0.993262,0.340128,0.406404,0.421316
sample_size_d4_N50000_a10_t200000_F1_rep0,2,4,32,0.98101,0.986164,0.992391,0.115351,0.170162,0.190272
sample_size_d4_N50000_a10_t200000_F1_rep0,3,8,64,0.526855,0.982483,0.988926,0.0385116,0.0605559,0.0749938
sample_size_d4_N50000_a10_t200000_F1_rep0,4,16,128,0.521351,0.922348,0.980061,0.012938,0.0196823,0.0254626
sample_size_d4_N50000_a10_t200000_F1_rep0,5,32,256,0.515034,0.842606,0.95962,0.00386291,0.00962772,0.0157549
sample_size_d4_N50000_a10_t200000_F1_rep0,6,64,512,0.46669,0.731743,0.931266,0.00128492,0.00306723,0.00728498
sample_size_d4_N50000_a10_t200000_F1_rep0,7,128,1024,0.400567,0.548012,0.870771,0.000415174,0.00104796,0.00249298
sample_size_d4_N50000_a10_t200000_F1_rep0,8,256,2048,0.285106,0.472331,0.629758,0.000113326,0.000290096,0.000687885
sample_size_d4_N50000_a10_t200000_F1_rep0,9,512,4096,0.272126,0.426116,0.574213,2.80017e-05,8.05696e-05,0.000233476
sample_size_d4_N50000_a10_t200000_F1_rep0,10,1024,8192,0.242683,0.361854,0.512644,6.2695e-06,1.7329e-05,3.96605e-05
sample_size_d4_N50000_a10_t200000_F1_rep0,11,2048,16384,0.178058,0.286693,0.452252,1.07696e-06,3.14413e-06,7.57888e-06
sample_size_d4_N50000_a10_t200000_F1_rep0,12,4096,32768,0.131151,0.216533,0.351396,1.10041e-07,3.46145e-07,1.02363e-06
sample_size_d4_N50000_a10_t200000_F1_rep0,13,8192,65536,0.09136,0.16256,0.282278,3.84994e-09,2.07336e-08,7.87929e-08
sample_size_d4_N50000_a10_t200000_F1_rep0,14,16384,131072,0.0346783,0.0974911,0.195792,4.13769e-13,3.37954e-11,7.21838e-10
sample_size_d4_N50000_a10_t200000_F1_rep0,15,17233,137864,0.0,0.0,0.0,0.0,0.0,0.0
sample_size_d4_N50000_a10_t200000_F1_rep1,0,1,8,0.986589,0.988426,0.989503,0.895774,0.895774,0.895774
sample_size_d4_N50000_a10_t200000_F1_rep1,1,2,16,0.983856,0.986901,0.989366,0.3327,0.396961,0.41142
sample_size_d4_N50000_a10_t200000_F1_rep1,2,4,32,0.979045,0.985026,0.988454,0.115521,0.167534,0.187303
sample_size_d4_N50000_a10_t200000_F1_rep1,3,8,64,0.525599,0.982544,0.987066,0.0410281,0.061548,0.0811719
sample_size_d4_N50000_a10_t200000_F1_rep1,4,16,128,0.521616,0.946831,0.983952,0.0129298,0.0221307,0.0250793
sample_size_d4_N50000_a10_t200000_F1_rep1,5,32,256,0.513911,0.863753,0.967904,0.00392817,0.0103819,0.0147207
sample_size_d4_N50000_a10_t200000_F1_rep1,6,64,512,0.463989,0.736007,0.953579,0.00112455,0.00299947,0.00719436
sample_size_d4_N50000_a10_t200000_F1_rep1,7,128,1024,0.405319,0.549271,0.860644,0.000413808,0.00105551,0.0019559
sample_size_d4_N50000_a10_t200000_F1_rep1,8,256,2048,0.28631,0.468814,0.63907,0.000116561,0.000287945,0.000597198
sample_size_d4_N50000_a10_t200000_F1_rep1,9,512,4096,0.273089,0.421956,0.575765,2.76306e-05,7.96705e-05,0.000155378
sample_size_d4_N50000_a10_t200000_F1_rep1,10,1024,8192,0.244105,0.353691,0.499351,6.15654e-06,1.71168e-05,3.48004e-05
sample_size_d4_N50000_a10_t200000_F1_rep1,11,2048,16384,0.177973,0.284,0.439944,1.04574e-06,2.90043e-06,7.19769e-06
sample_size_d4_N50000_a10_t200000_F1_rep1,12,4096,32768,0.130864,0.216189,0.338875,1.05942e-07,3.37949e-07,9.20906e-07
sample_size_d4_N50000_a10_t200000_F1_rep1,13,8192,65536,0.0907115,0.160662,0.275288,3.5679e-09,1.99745e-08,7.51462e-08
sample_size_d4_N50000_a10_t200000_F1_rep1,14,16384,131072,0.0343087,0.0970586,0.192919,3.98255e-13,3.10908e-11,6.61105e-10
sample_size_d4_N50000_a10_t200000_F1_rep1,15,17233,137864,0.0,0.0,0.0,0.0,0.0,0.0
sample_size_d4_N50000_a10_t200000_F1_rep2,0,1,8,0.988116,0.989106,0.990419,0.907309,0.907309,0.907309
sample_size_d4_N50000_a10_t200000_F1_rep2,1,2,16,0.984762,0.988263,0.988469,0.327235,0.384219,0.39704
sample_size_d4_N50000_a10_t200000_F1_rep2,2,4,32,0.96637,0.98671,0.988457,0.10784,0.156564,0.173613
sample_size_d4_N50000_a10_t200000_F1_rep2,3,8,64,0.529165,0.983092,0.98818,0.0396957,0.0588156,0.0757457
sample_size_d4_N50000_a10_t200000_F1_rep2,4,16,128,0.521405,0.922814,0.967638,0.0128044,0.0199273,0.0325191
sample_size_d4_N50000_a10_t200000_F1_rep2,5,32,256,0.514644,0.877681,0.958741,0.00391133,0.0086946,0.0187647
sample_size_d4_N50000_a10_t200000_F1_rep2,6,64,512,0.47087,0.734448,0.946457,0.00119484,0.00301151,0.00905169
sample_size_d4_N50000_a10_t200000_F1_rep2,7,128,1024,0.400509,0.539603,0.875182,0.000393219,0.00100491,0.00269668
sample_size_d4_N50000_a10_t200000_F1_rep2,8,256,2048,0.28574,0.4725,0.626523,0.000105702,0.000272046,0.000626978
sample_size_d4_N50000_a10_t200000_F1_rep2,9,512,4096,0.273184,0.424611,0.56685,2.84243e-05,7.42041e-05,0.000171873
sample_size_d4_N50000_a10_t200000_F1_rep2,10,1024,8192,0.243554,0.35755,0.511237,6.33193e-06,1.70519e-05,4.04347e-05
sample_size_d4_N50000_a10_t200000_F1_rep2,11,2048,16384,0.177591,0.285532,0.444164,1.06487e-06,2.95159e-06,7.83919e-06
sample_size_d4_N50000_a10_t200000_F1_rep2,12,4096,32768,0.131026,0.21623,0.335519,1.06693e-07,3.43253e-07,9.20582e-07
sample_size_d4_N50000_a10_t200000_F1_rep2,13,8192,65536,0.0912835,0.161034,0.277053,3.84786e-09,2.06127e-08,7.40319e-08
sample_size_d4_N50000_a10_t200000_F1_rep2,14,16384,131072,0.0345192,0.0979006,0.193973,4.00633e-13,3.61347e-11,7.43092e-10
sample_size_d4_N50000_a10_t200000_F1_rep2,15,17233,137864,0.0,0.0,0.0,0.0,0.0,0.0
sample_size_d4_N50000_a10_t50000_F0_rep0,0,1,8,0.931529,0.931554,0.931554,0.566969,0.566969,0.566969
sample_size_d4_N50000_a10_t50000_F0_rep0,1,2,16,0.931498,0.931549,0.931554,0.141709,0.141717,0.141718
sample_size_d4_N50000_a10_t50000_F0_rep0,2,4,32,0.700796,0.931509,0.931509,0.0354046,0.0360209,0.0361084
sample_size_d4_N50000_a10_t50000_F0_rep0,3,8,64,0.465787,0.931477,0.931509,0.00888284,0.00913773,0.00919371
sample_size_d4_N50000_a10_t50000_F0_rep0,4,16,128,0.465555,0.471471,0.477954,0.00220476,0.00232074,0.00236956
sample_size_d4_N50000_a10_t50000_F0_rep0,5,32,256,0.462743,0.470931,0.478749,0.00054226,0.00059966,0.000622302
sample_size_d4_N50000_a10_t50000_F0_rep0,6,64,512,0.349324,0.470161,0.47758,0.000135746,0.00014854,0.000162811
sample_size_d4_N50000_a10_t50000_F0_rep0,7,128,1024,0.234685,0.464253,0.475448,3.32259e-05,3.82074e-05,4.24809e-05
sample_size_d4_N50000_a10_t50000_F0_rep0,8,256,2048,0.230627,0.241621,0.25195,7.90051e-06,9.52228e-06,1.18269e-05
sample_size_d4_N50000_a10_t50000_F0_rep0,9,512,4096,0.224221,0.238872,0.250414,1.82368e-06,2.35838e-06,3.04954e-06
sample_size_d4_N50000_a10_t50000_F0_rep0,10,1024,8192,0.167483,0.233166,0.246915,3.78798e-07,5.58563e-07,7.64916e-07
sample_size_d4_N50000_a10_t50000_F0_rep0,11,2048,16384,0.112219,0.219525,0.241854,6.50247e-08,1.16821e-07,1.79824e-07
sample_size_d4_N50000_a10_t50000_F0_rep0,12,4096,32768,0.0974345,0.119493,0.142811,7.13056e-09,1.82592e-08,3.44527e-08
sample_size_d4_N50000_a10_t50000_F0_rep0,13,8192,65536,0.0681029,0.105016,0.13176,2.26686e-10,1.325e-09,4.41905e-09
sample_size_d4_N50000_a10_t50000_F0_rep0,14,16384,131072,0.0229006,0.0666083,0.108381,1.94595e-14,3.25913e-12,7.70266e-11
sample_size_d4_N50000_a10_t50000_F0_rep0,15,17233,137864,0.0,0.0,0.0,0.0,0.0,0.0
sample_size_d4_N50000_a10_t50000_F0_rep1,0,1,8,0.931538,0.931547,0.931547,0.566982,0.566982,0.566982
sample_size_d4_N50000_a10_t50000_F0_rep1,1,2,16,0.93147,0.931519,0.931547,0.141667,0.142589,0.142797
sample_size_d4_N50000_a10_t50000_F0_rep1,2,4,32,0.699401,0.931478,0.931547,0.0353638,0.0357693,0.0358891
sample_size_d4_N50000_a10_t50000_F0_rep1,3,8,64,0.467095,0.931347,0.931353,0.00887907,0.00895622,0.00900921
sample_size_d4_N50000_a10_t50000_F0_rep1,4,16,128,0.465582,0.46909,0.476134,0.00219187,0.00227203,0.00234797
sample_size_d4_N50000_a10_t50000_F0_rep1,5,32,256,0.463927,0.469014,0.477052,0.000549651,0.000580393,0.000614931
sample_size_d4_N50000_a10_t50000_F0_rep1,6,64,512,0.349746,0.468579,0.476364,0.000135465,0.000149419,0.000162848
sample_size_d4_N50000_a10_t50000_F0_rep1,7,128,1024,0.234335,0.465017,0.474911,3.32913e-05,3.77016e-05,4.22159e-05
sample_size_d4_N50000_a10_t50000_F0_rep1,8,256,2048,0.230301,0.240726,0.25278,8.00471e-06,9.49496e-06,1.0785e-05
sample_size_d4_N50000_a10_t50000_F0_rep1,9,512,4096,0.224027,0.238327,0.249947,1.81674e-06,2.30187e-06,2.83885e-06
sample_size_d4_N50000_a10_t50000_F0_rep1,10,1024,8192,0.16469,0.233004,0.247063,3.74254e-07,5.53533e-07,7.40412e-07
sample_size_d4_N50000_a10_t50000_F0_rep1,11,2048,16384,0.112146,0.218837,0.240355,6.47097e-08,1.16069e-07,1.84965e-07
sample_size_d4_N50000_a10_t50000_F0_rep1,12,4096,32768,0.0977387,0.119656,0.142796,7.24056e-09,1.84316e-08,3.55058e-08
sample_size_d4_N50000_a10_t50000_F0_rep1,13,8192,65536,0.068726,0.105457,0.132242,2.3675e-10,1.32018e-09,4.54364e-09
sample_size_d4_N50000_a10_t50000_F0_rep1,14,16384,131072,0.0227981,0.0673763,0.108632,1.92176e-14,3.27142e-12,7.32918e-11
sample_size_d4_N50000_a10_t50000_F0_rep1,15,17233,137864,0.0,0.0,0.0,0.0,0.0,0.0
sample_size_d4_N50000_a10_t50000_F0_rep2,0,1,8,0.931548,0.931555,0.931555,0.567029,0.567029,0.567029
sample_size_d4_N50000_a10_t50000_F0_rep2,1,2,16,0.931471,0.931539,0.931545,0.141715,0.142537,0.142722
sample_size_d4_N50000_a10_t50000_F0_rep2,2,4,32,0.700481,0.931492,0.931545,0.0351504,0.0359626,0.0362487
sample_size_d4_N50000_a10_t50000_F0_rep2,3,8,64,0.467142,0.93125,0.9315,0.00884232,0.00903338,0.00911342
sample_size_d4_N50000_a10_t50000_F0_rep2,4,16,128,0.465663,0.469174,0.477507,0.00219274,0.00228594,0.00237663
sample_size_d4_N50000_a10_t50000_F0_rep2,5,32,256,0.463826,0.46869,0.47973,0.000550447,0.000579293,0.000608963
sample_size_d4_N50000_a10_t50000_F0_rep2,6,64,512,0.346084,0.466936,0.478653,0.000134136,0.000146959,0.000161743
sample_size_d4_N50000_a10_t50000_F0_rep2,7,128,1024,0.234021,0.464256,0.478546,3.33366e-05,3.68605e-05,4.06949e-05
sample_size_d4_N50000_a10_t50000_F0_rep2,8,256,2048,0.230251,0.240314,0.251755,7.94755e-06,9.42777e-06,1.11243e-05
sample_size_d4_N50000_a10_t50000_F0_rep2,9,512,4096,0.224395,0.237813,0.249145,1.81278e-06,2.33861e-06,2.93443e-06
sample_size_d4_N50000_a10_t50000_F0_rep2,10,1024,8192,0.167045,0.232573,0.246233,3.79941e-07,5.62377e-07,7.53024e-07
sample_size_d4_N50000_a10_t50000_F0_rep2,11,2048,16384,0.112328,0.219191,0.241343,6.56373e-08,1.16654e-07,1.89835e-07
sample_size_d4_N50000_a10_t50000_F0_rep2,12,4096,32768,0.0974789,0.11999,0.143384,7.15664e-09,1.86353e-08,3.63738e-08
sample_size_d4_N50000_a10_t50000_F0_rep2,13,8192,65536,0.0683459,0.105522,0.132268,2.30798e-10,1.39981e-09,4.39273e-09
sample_size_d4_N50000_a10_t50000_F0_rep2,14,16384,131072,0.0229005,0.0674841,0.109484,2.12568e-14,3.50513e-12,7.92469e-11
sample_size_d4_N50000_a10_t50000_F0_rep2,15,17233,137864,0.0,0.0,0.0,0.0,0.0,0.0
sample_size_d4_N50000_a10_t50000_F1_rep0,0,1,8,0.990238,0.99392,0.994788,0.920249,0.920249,0.920249
sample_size_d4_N50000_a10_t50000_F1_rep0,1,2,16,0.984924,0.991179,0.993262,0.340128,0.406404,0.421316
sample_size_d4_N50000_a10_t50000_F1_rep0,2,4,32,0.98101,0.986164,0.992391,0.115351,0.170162,0.190272
sample_size_d4_N50000_a10_t50000_F1_rep0,3,8,64,0.526855,0.982483,0.988926,0.0385116,0.0605559,0.0749938
sample_size_d4_N50000_a10_t50000_F1_rep0,4,16,128,0.521351,0.922348,0.980061,0.012938,0.0196823,0.0254626
sample_size_d4_N50000_a10_t50000_F1_rep0,5,32,256,0.515034,0.842606,0.95962,0.00386291,0.00962772,0.0157549
sample_size_d4_N50000_a10_t50000_F1_rep0,6,64,512,0.46669,0.731743,0.931266,0.00128492,0.00306723,0.00728498
sample_size_d4_N50000_a10_t50000_F1_rep0,7,128,1024,0.400567,0.548012,0.870771,0.000415174,0.00104796,0.00249298
sample_size_d4_N50000_a10_t50000_F1_rep0,8,256,2048,0.285106,0.472331,0.629758,0.000113326,0.000290096,0.000687885
sample_size_d4_N50000_a10_t50000_F1_rep0,9,512,4096,0.272126,0.426116,0.574213,2.80017e-05,8.05696e-05,0.000233476
sample_size_d4_N50000_a10_t50000_F1_rep0,10,1024,8192,0.242683,0.361854,0.512644,6.2695e-06,1.7329e-05,3.96605e-05
sample_size_d4_N50000_a10_t50000_F1_rep0,11,2048,16384,0.178058,0.286693,0.452252,1.07696e-06,3.14413e-06,7.57888e-06
sample_size_d4_N50000_a10_t50000_F1_rep0,12,4096,32768,0.131151,0.216533,0.351396,1.10041e-07,3.46145e-07,1.02363e-06
sample_size_d4_N50000_a10_t50000_F1_rep0,13,8192,65536,0.09136,0.16256,0.282278,3.84994e-09,2.07336e-08,7.87929e-08
sample_size_d4_N50000_a10_t50000_F1_rep0,14,16384,131072,0.0346783,0.0974911,0.195792,4.13769e-13,3.37954e-11,7.21838e-10
sample_size_d4_N50000_a10_t50000_F1_rep0,15,17233,137864,0.0,0.0,0.0,0.0,0.0,0.0
sample_size_d4_N50000_a10_t50000_F1_rep1,0,1,8,0.986589,0.988426,0.989503,0.895774,0.895774,0.895774
sample_size_d4_N50000_a10_t50000_F1_rep1,1,2,16,0.983856,0.986901,0.989366,0.3327,0.396961,0.41142
sample_size_d4_N50000_a10_t50000_F1_rep1,2,4,32,0.979045,0.985026,0.988454,0.115521,0.167534,0.187303
sample_size_d4_N50000_a10_t50000_F1_rep1,3,8,64,0.525599,0.982544,0.987066,0.0410281,0.061548,0.0811719
sample_size_d4_N50000_a10_t50000_F1_rep1,4,16,128,0.521616,0.946831,0.983952,0.0129298,0.0221307,0.0250793
sample_size_d4_N50000_a10_t50000_F1_rep1,5,32,256,0.513911,0.863753,0.967904,0.00392817,0.0103819,0.0147207
sample_size_d4_N50000_a10_t50000_F1_rep1,6,64,512,0.463989,0.736007,0.953579,0.00112455,0.00299947,0.00719436
sample_size_d4_N50000_a10_t50000_F1_rep1,7,128,1024,0.405319,0.549271,0.860644,0.000413808,0.00105551,0.0019559
sample_size_d4_N50000_a10_t50000_F1_rep1,8,256,2048,0.28631,0.468814,0.63907,0.000116561,0.000287945,0.000597198
sample_size_d4_N50000_a10_t50000_F1_rep1,9,512,4096,0.273089,0.421956,0.575765,2.76306e-05,7.96705e-05,0.000155378
sample_size_d4_N50000_a10_t50000_F1_rep1,10,1024,8192,0.244105,0.353691,0.499351,6.15654e-06,1.71168e-05,3.48004e-05
sample_size_d4_N50000_a10_t50000_F1_rep1,11,2048,16384,0.177973,0.284,0.439944,1.04574e-06,2.90043e-06,7.19769e-06
sample_size_d4_N50000_a10_t50000_F1_rep1,12,4096,32768,0.130864,0.216189,0.338875,1.05942e-07,3.37949e-07,9.20906e-07
sample_size_d4_N50000_a10_t50000_F1_rep1,13,8192,65536,0.0907115,0.160662,0.275288,3.5679e-09,1.99745e-08,7.51462e-08
sample_size_d4_N50000_a10_t50000_F1_rep1,14,16384,131072,0.0343087,0.0970586,0.192919,3.98255e-13,3.10908e-11,6.61105e-10
sample_size_d4_N50000_a10_t50000_F1_rep1,15,17233,137864,0.0,0.0,0.0,0.0,0.0,0.0
sample_size_d4_N50000_a10_t50000_F1_rep2,0,1,8,0.988116,0.989106,0.990419,0.907309,0.907309,0.907309
sample_size_d4_N50000_a10_t50000_F1_rep2,1,2,16,0.984762,0.988263,0.988469,0.327235,0.384219,0.39704
sample_size_d4_N50000_a10_t50000_F1_rep2,2,4,32,0.96637,0.98671,0.988457,0.10784,0.156564,0.173613
sample_size_d4_N50000_a10_t50000_F1_rep2,3,8,64,0.529165,0.983092,0.98818,0.0396957,0.0588156,0.0757457
sample_size_d4_N50000_a10_t50000_F1_rep2,4,16,128,0.521405,0.922814,0.967638,0.0128044,0.0199273,0.0325191
sample_size_d4_N50000_a10_t50000_F1_rep2,5,32,256,0.514644,0.877681,0.958741,0.00391133,0.0086946,0.0187647
sample_size_d4_N50000_a10_t50000_F1_rep2,6,64,512,0.47087,0.734448,0.946457,0.00119484,0.00301151,0.00905169
sample_size_d4_N50000_a10_t50000_F1_rep2,7,128,1024,0.400509,0.539603,0.875182,0.000393219,0.00100491,0.00269668
sample_size_d4_N50000_a10_t50000_F1_rep2,8,256,2048,0.28574,0.4725,0.626523,0.000105702,0.000272046,0.000626978
sample_size_d4_N50000_a10_t50000_F1_rep2,9,512,4096,0.273184,0.424611,0.56685,2.84243e-05,7.42041e-05,0.000171873
sample_size_d4_N50000_a10_t50000_F1_rep2,10,1024,8192,0.243554,0.35755,0.511237,6.33193e-06,1.70519e-05,4.04347e-05
sample_size_d4_N50000_a10_t50000_F1_rep2,11,2048,16384,0.177591,0.285532,0.444164,1.06487e-06,2.95159e-06,7.83919e-06
sample_size_d4_N50000_a10_t50000_F1_rep2,12,4096,32768,0.131026,0.21623,0.335519,1.06693e-07,3.43253e-07,9.20582e-07
sample_size_d4_N50000_a10_t50000_F1_rep2,13,8192,65536,0.0912835,0.161034,0.277053,3.84786e-09,2.06127e-08,7.40319e-08
sample_size_d4_N50000_a10_t50000_F1_rep2,14,16384,131072,0.0345192,0.0979006,0.193973,4.00633e-13,3.61347e-11,7.43092e-10
sample_size_d4_N50000_a10_t50000_F1_rep2,15,17233,137864,0.0,0.0,0.0,0.0,0.0,0.0
sample_size_d5_N50000_a10_t1000000_F0_rep0,0,1,10,0.900511,0.900538,0.900538,0.350645,0.350645,0.350645
sample_size_d5_N50000_a10_t1000000_F0_rep0,1,2,20,0.900467,0.900521,0.900523,0.0876379,0.088654,0.0888826
sample_size_d5_N50000_a10_t1000000_F0_rep0,2,4,40,0.900351,0.900465,0.900521,0.0218667,0.0223132,0.0224505
sample_size_d5_N50000_a10_t1000000_F0_rep0,3,8,80,0.453363,0.900376,0.900456,0.00548788,0.00560767,0.00562482
sample_size_d5_N50000_a10_t1000000_F0_rep0,4,16,160,0.45225,0.899967,0.900427,0.00137177,0.00141462,0.00143255
sample_size_d5_N50000_a10_t1000000_F0_rep0,5,32,320,0.449748,0.45506,0.462977,0.00033943,0.000360382,0.000369043
sample_size_d5_N50000_a10_t1000000_F0_rep0,6,64,640,0.44747,0.454449,0.462688,8.4229e-05,8.98464e-05,9.75593e-05
sample_size_d5_N50000_a10_t1000000_F0_rep0,7,128,1280,0.442867,0.453634,0.462445,2.01195e-05,2.33677e-05,2.51131e-05
sample_size_d5_N50000_a10_t1000000_F0_rep0,8,256,2560,0.23064,0.449805,0.460956,4.79776e-06,5.7968e-06,6.67945e-06
sample_size_d5_N50000_a10_t1000000_F0_rep0,9,512,5120,0.22371,0.441812,0.458425,1.0841e-06,1.40124e-06,1.75305e-06
sample_size_d5_N50000_a10_t1000000_F0_rep0,10,1024,10240,0.216347,0.233212,0.257603,2.17206e-07,3.22648e-07,4.33748e-07
sample_size_d5_N50000_a10_t1000000_F0_rep0,11,2048,20480,0.20169,0.227051,0.250002,3.43187e-08,6.13062e-08,1.01626e-07
sample_size_d5_N50000_a10_t1000000_F0_rep0,12,4096,40960,0.161646,0.214253,0.241034,3.08276e-09,8.40674e-09,1.6868e-08
sample_size_d5_N50000_a10_t1000000_F0_rep0,13,8192,81920,0.0942464,0.18258,0.225181,5.97045e-11,4.12522e-10,1.44352e-09
sample_size_d5_N50000_a10_t1000000_F0_rep0,14,16384,163840,0.0361918,0.0976514,0.179322,6.23076e-16,2.25741e-13,9.56436e-12
sample_size_d5_N50000_a10_t1000000_F0_rep0,15,17233,172330,0.0,0.0,0.0,0.0,0.0,0.0
sample_size_d5_N50000_a10_t1000000_F0_rep1,0,1,10,0.900528,0.900538,0.900538,0.350688,0.350688,0.350688
sample_size_d5_N50000_a10_t1000000_F0_rep1,1,2,20,0.900476,0.900529,0.900538,0.0876528,0.0882763,0.0884166
sample_size_d5_N50000_a10_t1000000_F0_rep1,2,4,40,0.900297,0.900495,0.900528,0.0219304,0.0221393,0.0221978
sample_size_d5_N50000_a10_t1000000_F0_rep1,3,8,80,0.452171,0.900428,0.900475,0.00541683,0.00563237,0.00579053
sample_size_d5_N50000_a10_t1000000_F0_rep1,4,16,160,0.451389,0.900014,0.90041,0.00135823,0.00142219,0.00150301
sample_size_d5_N50000_a10_t1000000_F0_rep1,5,32,320,0.449628,0.456849,0.46167,0.000337594,0.000367186,0.000377662
sample_size_d5_N50000_a10_t1000000_F0_rep1,6,64,640,0.447648,0.456842,0.461525,8.29466e-05,9.10665e-05,9.69913e-05
sample_size_d5_N50000_a10_t1000000_F0_rep1,7,128,1280,0.439859,0.455613,0.460911,2.02918e-05,2.30321e-05,2.52197e-05
sample_size_d5_N50000_a10_t1000000_F0_rep1,8,256,2560,0.22977,0.452255,0.46021,4.77287e-06,5.76089e-06,6.3883e-06
sample_size_d5_N50000_a10_t1000000_F0_rep1,9,512,5120,0.223214,0.441094,0.455862,1.08333e-06,1.41656e-06,1.72207e-06
sample_size_d5_N50000_a10_t1000000_F0_rep1,10,1024,10240,0.216384,0.233464,0.257398,2.14723e-07,3.19805e-07,4.42487e-07
sample_size_d5_N50000_a10_t1000000_F0_rep1,11,2048,20480,0.201994,0.227261,0.250216,3.36645e-08,6.16769e-08,1.04129e-07
sample_size_d5_N50000_a10_t1000000_F0_rep1,12,4096,40960,0.162179,0.214208,0.240944,3.07788e-09,8.54879e-09,1.71467e-08
sample_size_d5_N50000_a10_t1000000_F0_rep1,13,8192,81920,0.0946133,0.182884,0.226666,6.05591e-11,4.15952e-10,1.54213e-09
sample_size_d5_N50000_a10_t1000000_F0_rep1,14,16384,163840,0.0365078,0.0988089,0.179511,6.42766e-16,2.33563e-13,1.11053e-11
sample_size_d5_N50000_a10_t1000000_F0_rep1,15,17233,172330,0.0,0.0,0.0,0.0,0.0,0.0
sample_size_d5_N50000_a10_t1000000_F0_rep2,0,1,10,0.900511,0.900518,0.900518,0.350629,0.350629,0.350629
sample_size_d5_N50000_a10_t1000000_F0_rep2,1,2,20,0.900457,0.900501,0.900503,0.0876266,0.0886077,0.0888285
sample_size_d5_N50000_a10_t1000000_F0_rep2,2,4,40,0.900339,0.900476,0.900499,0.0221353,0.0223641,0.0223958
sample_size_d5_N50000_a10_t1000000_F0_rep2,3,8,80,0.455885,0.900379,0.900456,0.00543754,0.00574618,0.0057532
sample_size_d5_N50000_a10_t1000000_F0_rep2,4,16,160,0.451964,0.900095,0.900324,0.00136586,0.00143349,0.00148488
sample_size_d5_N50000_a10_t1000000_F0_rep2,5,32,320,0.449673,0.457282,0.463339,0.000339082,0.000360513,0.000385428
sample_size_d5_N50000_a10_t1000000_F0_rep2,6,64,640,0.447383,0.456675,0.462378,8.34632e-05,9.16206e-05,9.87253e-05
sample_size_d5_N50000_a10_t1000000_F0_rep2,7,128,1280,0.440826,0.454654,0.46092,2.02021e-05,2.33026e-05,2.5626e-05
